Agent_ID,Date,Hour,GROUP_NAME,CALLS_ANSWERED,RONA,LOGGED_ON_TIME,AVAILABLE_TIME,PER_AVAIL,HANDLED_CALLS_TIME,AVG_HANDLE_TIME,POD_NAME
8,2021-07-01,15,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.6439,0,0,POD 1
14,2021-07-01,15,CN_SCH_SPECC_POD_2_SG,5,0,3456,2592,0.7021999999999999,864,0,POD 2
14,2021-07-01,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,2592,0.7021999999999999,0,0,POD 2
3,2021-07-01,15,CN_SCH_SPECC_EN_SG,6,0,3456,864,0.3292,1728,0,POD 3
3,2021-07-01,15,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.3292,0,0,POD 3
5,2021-07-01,15,CN_SCH_SPECC_POD_1_SG,6,0,3456,2592,0.6472,864,0,POD 1
5,2021-07-01,15,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.6472,0,0,POD 1
7,2021-07-01,15,CN_SCH_SPECC_EN_SG,4,1,3456,1728,0.4175,864,0,POD 3
7,2021-07-01,15,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.4175,0,0,POD 3
16,2021-07-01,15,CN_SCH_SPECC_POD_1_SG,7,0,3456,2592,0.6853,864,0,POD 1
16,2021-07-01,15,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.6853,0,0,POD 1
12,2021-07-01,16,CN_SCH_SPECC_POD_2_SG,6,0,1728,864,0.44689999999999996,864,0,POD 2
12,2021-07-01,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,864,0.44689999999999996,0,0,POD 2
8,2021-07-01,16,CN_SCH_SPECC_POD_1_SG,2,0,864,0,0.2956,864,0,POD 1
8,2021-07-01,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,864,0,0.2956,0,0,POD 1
14,2021-07-01,16,CN_SCH_SPECC_POD_2_SG,8,0,3456,864,0.2125,2592,0,POD 2
14,2021-07-01,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.2125,0,0,POD 2
3,2021-07-01,16,CN_SCH_SPECC_EN_SG,6,0,3456,1728,0.4278,864,0,POD 3
3,2021-07-01,16,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.4278,0,0,POD 3
5,2021-07-01,16,CN_SCH_SPECC_POD_1_SG,8,0,3456,864,0.3506,1728,0,POD 1
5,2021-07-01,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.3506,0,0,POD 1
7,2021-07-01,16,CN_SCH_SPECC_EN_SG,4,0,3456,1728,0.3689,1728,0,POD 3
7,2021-07-01,16,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.3689,0,0,POD 3
16,2021-07-01,16,CN_SCH_SPECC_POD_1_SG,13,0,3456,1728,0.4594,1728,0,POD 1
16,2021-07-01,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.4594,0,0,POD 1
14,2021-07-01,17,CN_SCH_SPECC_POD_2_SG,2,0,1728,864,0.6353,864,0,POD 2
14,2021-07-01,17,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,864,0.6353,0,0,POD 2
3,2021-07-01,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.4118,0,0,POD 3
3,2021-07-01,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.4118,0,0,POD 3
5,2021-07-01,17,CN_SCH_SPECC_POD_1_SG,1,0,1728,864,0.6321,864,864,POD 1
5,2021-07-01,17,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,864,0.6321,0,0,POD 1
7,2021-07-01,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.7373999999999999,0,0,POD 3
7,2021-07-01,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.7373999999999999,0,0,POD 3
16,2021-07-01,17,CN_SCH_SPECC_POD_1_SG,0,0,0,0,0.0,0,0,POD 1
16,2021-07-01,17,CN_SCH_SPECC_SP_POD_1_SG,0,0,0,0,0.0,0,0,POD 1
13,2021-07-01,08,CN_SCH_SPECC_EN_SG,3,0,1728,864,0.3653,864,864,POD 3
13,2021-07-01,08,CN_SCH_SPECC_SP_SG,0,0,1728,864,0.3653,0,0,POD 3
13,2021-07-01,09,CN_SCH_SPECC_EN_SG,4,0,3456,1728,0.5747,864,0,POD 3
13,2021-07-01,09,CN_SCH_SPECC_SP_SG,2,0,3456,1728,0.5747,0,0,POD 3
13,2021-07-01,10,CN_SCH_SPECC_EN_SG,7,0,3456,1728,0.5085999999999999,1728,0,POD 3
13,2021-07-01,10,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.5085999999999999,0,0,POD 3
13,2021-07-01,11,CN_SCH_SPECC_EN_SG,6,0,3456,864,0.1472,864,0,POD 3
13,2021-07-01,11,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.1472,0,0,POD 3
13,2021-07-01,12,CN_SCH_SPECC_EN_SG,0,0,3456,0,0.0011,0,0,POD 3
13,2021-07-01,12,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0011,0,0,POD 3
13,2021-07-01,13,CN_SCH_SPECC_EN_SG,14,0,3456,864,0.2489,1728,0,POD 3
13,2021-07-01,13,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.2489,0,0,POD 3
13,2021-07-01,14,CN_SCH_SPECC_EN_SG,8,0,3456,1728,0.4997,1728,0,POD 3
13,2021-07-01,14,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.4997,0,0,POD 3
13,2021-07-01,15,CN_SCH_SPECC_EN_SG,8,0,3456,1728,0.5061,1728,0,POD 3
13,2021-07-01,15,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.5061,0,0,POD 3
13,2021-07-01,16,CN_SCH_SPECC_EN_SG,8,0,3456,1728,0.5506,1728,0,POD 3
13,2021-07-01,16,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.5506,0,0,POD 3
13,2021-07-01,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.8667,0,0,POD 3
13,2021-07-01,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.8667,0,0,POD 3
2,2021-07-01,08,CN_SCH_SPECC_EN_SG,3,0,1728,864,0.6213000000000001,864,0,POD 3
2,2021-07-01,08,CN_SCH_SPECC_SP_SG,0,0,1728,864,0.6213000000000001,0,0,POD 3
2,2021-07-01,09,CN_SCH_SPECC_EN_SG,7,0,3456,1728,0.5164,1728,0,POD 3
2,2021-07-01,09,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.5164,0,0,POD 3
2,2021-07-01,10,CN_SCH_SPECC_EN_SG,6,0,3456,864,0.3381,864,0,POD 3
2,2021-07-01,10,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.3381,0,0,POD 3
2,2021-07-01,11,CN_SCH_SPECC_EN_SG,11,0,3456,864,0.2786,2592,0,POD 3
2,2021-07-01,11,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.2786,0,0,POD 3
2,2021-07-01,12,CN_SCH_SPECC_EN_SG,2,0,3456,0,0.0319,864,0,POD 3
2,2021-07-01,12,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0319,0,0,POD 3
2,2021-07-01,13,CN_SCH_SPECC_EN_SG,15,0,3456,864,0.2475,2592,0,POD 3
2,2021-07-01,13,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.2475,0,0,POD 3
2,2021-07-01,14,CN_SCH_SPECC_EN_SG,8,0,3456,1728,0.49439999999999995,864,0,POD 3
2,2021-07-01,14,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.49439999999999995,0,0,POD 3
2,2021-07-01,15,CN_SCH_SPECC_EN_SG,7,0,3456,1728,0.3833,1728,0,POD 3
2,2021-07-01,15,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.3833,0,0,POD 3
2,2021-07-01,16,CN_SCH_SPECC_EN_SG,8,0,3456,1728,0.4767,1728,0,POD 3
2,2021-07-01,16,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.4767,0,0,POD 3
2,2021-07-01,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.1429,0,0,POD 3
2,2021-07-01,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.1429,0,0,POD 3
11,2021-07-01,08,CN_SCH_SPECC_POD_2_SG,4,0,1728,1728,0.6846,0,0,POD 2
11,2021-07-01,08,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,1728,0.6846,0,0,POD 2
11,2021-07-01,09,CN_SCH_SPECC_POD_2_SG,11,0,3456,1728,0.39189999999999997,1728,0,POD 2
11,2021-07-01,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.39189999999999997,0,0,POD 2
11,2021-07-01,10,CN_SCH_SPECC_POD_2_SG,5,0,3456,1728,0.5797,864,0,POD 2
11,2021-07-01,10,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5797,0,0,POD 2
11,2021-07-01,11,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0,0,0,POD 1
11,2021-07-01,11,CN_SCH_SPECC_POD_2_SG,9,0,3456,864,0.2389,1728,0,POD 2
11,2021-07-01,11,CN_SCH_SPECC_SP_POD_2_SG,1,0,3456,864,0.2389,0,0,POD 2
11,2021-07-01,12,CN_SCH_SPECC_POD_2_SG,0,0,3456,0,0.0,0,0,POD 2
11,2021-07-01,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,0,0.0,864,864,POD 2
11,2021-07-01,13,CN_SCH_SPECC_POD_2_SG,5,0,3456,864,0.3519,1728,0,POD 2
11,2021-07-01,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.3519,0,0,POD 2
11,2021-07-01,14,CN_SCH_SPECC_POD_2_SG,4,0,3456,2592,0.7021999999999999,864,0,POD 2
11,2021-07-01,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,2592,0.7021999999999999,0,0,POD 2
11,2021-07-01,15,CN_SCH_SPECC_POD_2_SG,4,0,3456,1728,0.5892000000000001,0,0,POD 2
11,2021-07-01,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5892000000000001,0,0,POD 2
11,2021-07-01,16,CN_SCH_SPECC_POD_2_SG,7,0,3456,864,0.16469999999999999,1728,0,POD 2
11,2021-07-01,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.16469999999999999,0,0,POD 2
11,2021-07-01,17,CN_SCH_SPECC_POD_2_SG,0,0,0,0,0.0,0,0,POD 2
11,2021-07-01,17,CN_SCH_SPECC_SP_POD_2_SG,0,0,0,0,0.0,0,0,POD 2
12,2021-07-02,08,CN_SCH_SPECC_POD_2_SG,6,1,3456,1728,0.4689,1728,0,POD 2
12,2021-07-02,08,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.4689,0,0,POD 2
3,2021-07-02,08,CN_SCH_SPECC_POD_1_SG,5,0,1728,864,0.35119999999999996,864,0,POD 1
3,2021-07-02,08,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,864,0.35119999999999996,0,0,POD 1
7,2021-07-02,08,CN_SCH_SPECC_EN_SG,3,0,1728,864,0.42700000000000005,864,0,POD 3
7,2021-07-02,08,CN_SCH_SPECC_SP_SG,0,0,1728,864,0.42700000000000005,0,0,POD 3
16,2021-07-02,08,CN_SCH_SPECC_EN_SG,0,0,0,0,0.9908,0,0,POD 3
16,2021-07-02,08,CN_SCH_SPECC_POD_1_SG,9,0,3456,2592,0.6093999999999999,864,0,POD 1
16,2021-07-02,08,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.6093999999999999,0,0,POD 1
12,2021-07-02,09,CN_SCH_SPECC_POD_2_SG,7,0,3456,1728,0.53,864,0,POD 2
12,2021-07-02,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.53,0,0,POD 2
14,2021-07-02,09,CN_SCH_SPECC_EN_SG,0,0,0,0,1.0,0,0,POD 3
14,2021-07-02,09,CN_SCH_SPECC_POD_2_SG,4,0,2592,1728,0.5327000000000001,864,0,POD 2
14,2021-07-02,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,2592,1728,0.5327000000000001,0,0,POD 2
3,2021-07-02,09,CN_SCH_SPECC_POD_1_SG,5,0,3456,1728,0.4803,864,0,POD 1
3,2021-07-02,09,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.4803,0,0,POD 1
5,2021-07-02,09,CN_SCH_SPECC_POD_1_SG,8,1,3456,2592,0.6448,864,0,POD 1
5,2021-07-02,09,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.6448,0,0,POD 1
7,2021-07-02,09,CN_SCH_SPECC_EN_SG,8,0,3456,864,0.2394,2592,0,POD 3
7,2021-07-02,09,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.2394,0,0,POD 3
16,2021-07-02,09,CN_SCH_SPECC_POD_1_SG,7,0,3456,1728,0.4456,864,0,POD 1
16,2021-07-02,09,CN_SCH_SPECC_SP_POD_1_SG,1,0,3456,1728,0.4456,0,0,POD 1
12,2021-07-02,10,CN_SCH_SPECC_POD_2_SG,4,0,3456,1728,0.36939999999999995,864,0,POD 2
12,2021-07-02,10,CN_SCH_SPECC_SP_POD_2_SG,1,0,3456,1728,0.36939999999999995,0,0,POD 2
14,2021-07-02,10,CN_SCH_SPECC_POD_2_SG,6,0,3456,864,0.23809999999999998,1728,0,POD 2
14,2021-07-02,10,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.23809999999999998,0,0,POD 2
3,2021-07-02,10,CN_SCH_SPECC_POD_1_SG,9,0,3456,864,0.1883,2592,0,POD 1
3,2021-07-02,10,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.1883,0,0,POD 1
5,2021-07-02,10,CN_SCH_SPECC_POD_1_SG,8,0,3456,864,0.3578,1728,0,POD 1
5,2021-07-02,10,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.3578,0,0,POD 1
7,2021-07-02,10,CN_SCH_SPECC_EN_SG,7,0,3456,0,0.0892,2592,0,POD 3
7,2021-07-02,10,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0892,0,0,POD 3
16,2021-07-02,10,CN_SCH_SPECC_POD_1_SG,8,0,3456,864,0.3317,1728,0,POD 1
16,2021-07-02,10,CN_SCH_SPECC_SP_POD_1_SG,1,0,3456,864,0.3317,0,0,POD 1
12,2021-07-02,11,CN_SCH_SPECC_POD_2_SG,1,0,3456,0,0.027200000000000002,0,0,POD 2
12,2021-07-02,11,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,0,0.027200000000000002,0,0,POD 2
14,2021-07-02,11,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
14,2021-07-02,11,CN_SCH_SPECC_POD_2_SG,9,0,3456,864,0.1233,1728,0,POD 2
14,2021-07-02,11,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.1233,0,0,POD 2
3,2021-07-02,11,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0087,0,0,POD 3
3,2021-07-02,11,CN_SCH_SPECC_POD_1_SG,4,0,3456,2592,0.7128,864,0,POD 1
3,2021-07-02,11,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.7128,0,0,POD 1
5,2021-07-02,11,CN_SCH_SPECC_POD_1_SG,4,0,3456,1728,0.5547,864,0,POD 1
5,2021-07-02,11,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.5547,0,0,POD 1
7,2021-07-02,11,CN_SCH_SPECC_EN_SG,0,0,3456,0,0.0,0,0,POD 3
7,2021-07-02,11,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0,0,0,POD 3
16,2021-07-02,11,CN_SCH_SPECC_POD_1_SG,3,0,3456,1728,0.3969,864,0,POD 1
16,2021-07-02,11,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.3969,0,0,POD 1
12,2021-07-02,12,CN_SCH_SPECC_POD_2_SG,12,0,3456,864,0.2908,1728,0,POD 2
12,2021-07-02,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.2908,0,0,POD 2
14,2021-07-02,12,CN_SCH_SPECC_EN_SG,2,0,1728,0,0.0014000000000000002,864,0,POD 3
14,2021-07-02,12,CN_SCH_SPECC_POD_2_SG,6,0,3456,0,0.08529999999999999,1728,0,POD 2
14,2021-07-02,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,0,0.08529999999999999,0,0,POD 2
3,2021-07-02,12,CN_SCH_SPECC_POD_1_SG,3,0,3456,864,0.2486,864,0,POD 1
3,2021-07-02,12,CN_SCH_SPECC_POD_2_SG,2,0,864,0,0.0022,864,0,POD 2
3,2021-07-02,12,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2486,0,0,POD 1
5,2021-07-02,12,CN_SCH_SPECC_POD_1_SG,8,0,3456,1728,0.385,864,0,POD 1
5,2021-07-02,12,CN_SCH_SPECC_POD_2_SG,1,0,0,0,0.0039000000000000003,0,0,POD 2
5,2021-07-02,12,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.385,0,0,POD 1
7,2021-07-02,12,CN_SCH_SPECC_EN_SG,10,0,3456,864,0.1894,2592,0,POD 3
7,2021-07-02,12,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.1894,0,0,POD 3
16,2021-07-02,12,CN_SCH_SPECC_POD_1_SG,4,0,3456,864,0.2175,864,0,POD 1
16,2021-07-02,12,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2175,0,0,POD 1
12,2021-07-02,13,CN_SCH_SPECC_POD_2_SG,13,0,3456,864,0.3172,2592,0,POD 2
12,2021-07-02,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.3172,0,0,POD 2
14,2021-07-02,13,CN_SCH_SPECC_POD_2_SG,1,0,864,0,0.094,864,0,POD 2
14,2021-07-02,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,864,0,0.094,0,0,POD 2
3,2021-07-02,13,CN_SCH_SPECC_EN_SG,4,0,864,0,0.0044,864,0,POD 3
3,2021-07-02,13,CN_SCH_SPECC_POD_1_SG,3,0,3456,0,0.0478,0,0,POD 1
3,2021-07-02,13,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,0,0.0478,0,0,POD 1
5,2021-07-02,13,CN_SCH_SPECC_POD_1_SG,3,0,3456,864,0.32189999999999996,864,0,POD 1
5,2021-07-02,13,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.32189999999999996,0,0,POD 1
7,2021-07-02,13,CN_SCH_SPECC_EN_SG,8,0,3456,864,0.20559999999999998,1728,0,POD 3
7,2021-07-02,13,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.20559999999999998,0,0,POD 3
16,2021-07-02,13,CN_SCH_SPECC_EN_SG,1,0,864,0,0.0022,0,0,POD 3
16,2021-07-02,13,CN_SCH_SPECC_POD_1_SG,6,0,3456,1728,0.43560000000000004,864,0,POD 1
16,2021-07-02,13,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.43560000000000004,0,0,POD 1
12,2021-07-02,14,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0063,0,0,POD 1
12,2021-07-02,14,CN_SCH_SPECC_POD_2_SG,11,0,3456,864,0.1642,1728,0,POD 2
12,2021-07-02,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.1642,0,0,POD 2
14,2021-07-02,14,CN_SCH_SPECC_POD_2_SG,6,0,2592,0,0.13970000000000002,864,0,POD 2
14,2021-07-02,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,2592,0,0.13970000000000002,0,0,POD 2
3,2021-07-02,14,CN_SCH_SPECC_EN_SG,5,0,3456,0,0.0025,864,0,POD 3
3,2021-07-02,14,CN_SCH_SPECC_POD_1_SG,8,0,3456,0,0.0025,1728,0,POD 1
3,2021-07-02,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,0,0.0025,0,0,POD 1
5,2021-07-02,14,CN_SCH_SPECC_POD_1_SG,5,0,3456,864,0.1336,864,0,POD 1
5,2021-07-02,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.1336,0,0,POD 1
7,2021-07-02,14,CN_SCH_SPECC_EN_SG,8,0,3456,0,0.053099999999999994,2592,0,POD 3
7,2021-07-02,14,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.053099999999999994,0,0,POD 3
16,2021-07-02,14,CN_SCH_SPECC_POD_1_SG,11,0,3456,864,0.2314,1728,0,POD 1
16,2021-07-02,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2314,0,0,POD 1
12,2021-07-02,15,CN_SCH_SPECC_POD_2_SG,6,0,3456,2592,0.6361,1728,0,POD 2
12,2021-07-02,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,2592,0.6361,0,0,POD 2
14,2021-07-02,15,CN_SCH_SPECC_POD_2_SG,5,0,3456,1728,0.5011,864,0,POD 2
14,2021-07-02,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5011,0,0,POD 2
3,2021-07-02,15,CN_SCH_SPECC_EN_SG,6,0,3456,1728,0.38,1728,0,POD 3
3,2021-07-02,15,CN_SCH_SPECC_POD_1_SG,2,0,3456,1728,0.38,0,0,POD 1
3,2021-07-02,15,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.38,0,0,POD 1
5,2021-07-02,15,CN_SCH_SPECC_POD_1_SG,7,0,3456,2592,0.6261,864,0,POD 1
5,2021-07-02,15,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,2592,0.6261,0,0,POD 1
7,2021-07-02,15,CN_SCH_SPECC_EN_SG,3,0,3456,864,0.2942,864,0,POD 3
7,2021-07-02,15,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.2942,0,0,POD 3
16,2021-07-02,15,CN_SCH_SPECC_POD_1_SG,7,0,3456,1728,0.5458,864,0,POD 1
16,2021-07-02,15,CN_SCH_SPECC_SP_POD_1_SG,1,0,3456,1728,0.5458,864,864,POD 1
12,2021-07-02,16,CN_SCH_SPECC_POD_2_SG,2,0,864,864,0.6119,0,0,POD 2
12,2021-07-02,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,864,864,0.6119,0,0,POD 2
14,2021-07-02,16,CN_SCH_SPECC_POD_2_SG,10,1,3456,864,0.2147,2592,0,POD 2
14,2021-07-02,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.2147,0,0,POD 2
3,2021-07-02,16,CN_SCH_SPECC_EN_SG,3,0,3456,1728,0.3625,864,0,POD 3
3,2021-07-02,16,CN_SCH_SPECC_POD_1_SG,5,0,3456,1728,0.3625,1728,0,POD 1
3,2021-07-02,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.3625,0,0,POD 1
5,2021-07-02,16,CN_SCH_SPECC_POD_1_SG,5,1,3456,1728,0.5583,864,0,POD 1
5,2021-07-02,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,1728,0.5583,0,0,POD 1
7,2021-07-02,16,CN_SCH_SPECC_EN_SG,6,0,3456,1728,0.42719999999999997,2592,864,POD 3
7,2021-07-02,16,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.42719999999999997,0,0,POD 3
16,2021-07-02,16,CN_SCH_SPECC_POD_1_SG,3,0,1728,864,0.5869,864,0,POD 1
16,2021-07-02,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,864,0.5869,0,0,POD 1
14,2021-07-02,17,CN_SCH_SPECC_POD_2_SG,2,0,1728,864,0.6654000000000001,864,0,POD 2
14,2021-07-02,17,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,864,0.6654000000000001,0,0,POD 2
3,2021-07-02,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.5,0,0,POD 3
3,2021-07-02,17,CN_SCH_SPECC_POD_1_SG,0,0,0,0,0.5,0,0,POD 1
3,2021-07-02,17,CN_SCH_SPECC_SP_POD_1_SG,0,0,0,0,0.5,0,0,POD 1
5,2021-07-02,17,CN_SCH_SPECC_POD_1_SG,3,0,1728,1728,0.7542,0,0,POD 1
5,2021-07-02,17,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,1728,0.7542,0,0,POD 1
7,2021-07-02,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.0,0,0,POD 3
7,2021-07-02,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.0,0,0,POD 3
13,2021-07-02,08,CN_SCH_SPECC_EN_SG,2,0,1728,864,0.49119999999999997,0,0,POD 3
13,2021-07-02,08,CN_SCH_SPECC_POD_1_SG,1,0,864,0,0.002,864,864,POD 1
13,2021-07-02,08,CN_SCH_SPECC_SP_SG,0,0,1728,864,0.49119999999999997,0,0,POD 3
13,2021-07-02,09,CN_SCH_SPECC_EN_SG,6,0,3456,0,0.052199999999999996,2592,0,POD 3
13,2021-07-02,09,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.052199999999999996,0,0,POD 3
13,2021-07-02,10,CN_SCH_SPECC_EN_SG,9,0,3456,0,0.0942,2592,0,POD 3
13,2021-07-02,10,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0942,0,0,POD 3
13,2021-07-02,11,CN_SCH_SPECC_EN_SG,10,0,3456,0,0.10220000000000001,1728,0,POD 3
13,2021-07-02,11,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.10220000000000001,0,0,POD 3
13,2021-07-02,12,CN_SCH_SPECC_EN_SG,6,0,3456,0,0.0358,1728,0,POD 3
13,2021-07-02,12,CN_SCH_SPECC_SP_SG,1,0,3456,0,0.0358,0,0,POD 3
13,2021-07-02,13,CN_SCH_SPECC_EN_SG,1,0,3456,0,0.013300000000000001,0,0,POD 3
13,2021-07-02,13,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.013300000000000001,0,0,POD 3
13,2021-07-02,14,CN_SCH_SPECC_EN_SG,12,0,3456,864,0.3064,2592,0,POD 3
13,2021-07-02,14,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.3064,0,0,POD 3
13,2021-07-02,15,CN_SCH_SPECC_EN_SG,8,0,3456,1728,0.4681,864,0,POD 3
13,2021-07-02,15,CN_SCH_SPECC_SP_SG,1,0,3456,1728,0.4681,0,0,POD 3
13,2021-07-02,16,CN_SCH_SPECC_EN_SG,6,0,3456,1728,0.5932999999999999,864,0,POD 3
13,2021-07-02,16,CN_SCH_SPECC_POD_1_SG,1,0,864,0,0.12369999999999999,0,0,POD 1
13,2021-07-02,16,CN_SCH_SPECC_SP_SG,1,0,3456,1728,0.5932999999999999,0,0,POD 3
13,2021-07-02,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.5556,0,0,POD 3
13,2021-07-02,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.5556,0,0,POD 3
2,2021-07-02,08,CN_SCH_SPECC_EN_SG,3,0,1728,864,0.54,864,0,POD 3
2,2021-07-02,08,CN_SCH_SPECC_SP_SG,0,0,1728,864,0.54,0,0,POD 3
2,2021-07-02,09,CN_SCH_SPECC_EN_SG,10,0,3456,1728,0.3661,1728,0,POD 3
2,2021-07-02,09,CN_SCH_SPECC_SP_SG,0,0,3456,1728,0.3661,0,0,POD 3
2,2021-07-02,10,CN_SCH_SPECC_EN_SG,12,0,3456,0,0.0975,1728,0,POD 3
2,2021-07-02,10,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0975,0,0,POD 3
2,2021-07-02,11,CN_SCH_SPECC_EN_SG,13,0,3456,0,0.08439999999999999,1728,0,POD 3
