Agent_ID,LOG_ON_DATE_TIME,REASON_CODE,DURATION
11,2021-05-20 08:28:00,Go To Logout[10025],6
11,2021-05-20 08:28:00,RONA[32767],5
13,2021-05-20 08:29:00,Administration[11043],1
13,2021-05-20 08:29:00,Break[10003],1409
13,2021-05-20 08:29:00,Extended Wrap Up[10048],1006
2,2021-05-20 08:30:00,Break[10003],1552
2,2021-05-20 08:30:00,Go To Logout[10025],5
2,2021-05-20 08:30:00,Lunch[10001],2717
3,2021-05-20 08:32:00,Break[10003],197
3,2021-05-20 08:32:00,Extended Wrap Up[10048],486
3,2021-05-20 08:32:00,Lunch[10001],3587
11,2021-05-20 08:50:00,Break[10003],828
11,2021-05-20 08:50:00,Extended Wrap Up[10048],609
11,2021-05-20 08:50:00,Lunch[10001],45
11,2021-05-20 08:50:00,Outbound Calls[32],208
18,2021-05-20 08:59:00,Break[10003],921
18,2021-05-20 08:59:00,Extended Wrap Up[10048],1263
18,2021-05-20 08:59:00,Go To Logout[10025],5
5,2021-05-20 09:00:00,Break[10003],1026
5,2021-05-20 09:00:00,Extended Wrap Up[10048],3156
5,2021-05-20 09:00:00,Go To Logout[10025],3
5,2021-05-20 09:00:00,Lunch[10001],65
12,2021-05-20 09:01:00,Break[10003],433
12,2021-05-20 09:01:00,Lunch[10001],3193
14,2021-05-20 09:07:00,Break[10003],317
14,2021-05-20 09:07:00,Extended Wrap Up[10048],1264
14,2021-05-20 09:07:00,Go To Logout[10025],5
12,2021-05-20 12:01:00,Break[10003],486
12,2021-05-20 12:01:00,Extended Wrap Up[10048],1166
12,2021-05-20 12:01:00,Go To Logout[10025],4
12,2021-05-20 12:01:00,RONA[32767],65
8,2021-05-20 12:01:00,Extended Wrap Up[10048],544
8,2021-05-20 12:01:00,Go To Logout[10025],5
13,2021-05-20 12:09:00,Break[10003],114
13,2021-05-20 12:09:00,Go To Logout[10025],4
3,2021-05-20 12:33:00,Break[10003],436
3,2021-05-20 12:33:00,Extended Wrap Up[10048],389
3,2021-05-20 12:33:00,Outbound Calls[32],11
14,2021-05-20 14:16:00,Break[10003],261
14,2021-05-20 14:16:00,Extended Wrap Up[10048],135
14,2021-05-20 14:16:00,Go To Logout[10025],3
16,2021-05-20 16:48:00,Go To Logout[10025],4
11,2021-05-20 16:48:00,Computer Issues[10030],16
11,2021-05-20 16:48:00,Go To Logout[10025],4
3,2021-05-20 16:50:00,Go To Logout[10025],4
8,2021-05-21 07:45:00,Break[10003],3
8,2021-05-21 07:45:00,Extended Wrap Up[10048],632
8,2021-05-21 07:45:00,Go To Logout[10025],4
8,2021-05-21 07:45:00,Lunch[10001],21
12,2021-05-21 07:59:00,Break[10003],1918
12,2021-05-21 07:59:00,Extended Wrap Up[10048],649
12,2021-05-21 07:59:00,Go To Logout[10025],4
12,2021-05-21 07:59:00,RONA[32767],3
16,2021-05-21 08:17:00,Administration[11043],1
16,2021-05-21 08:17:00,Break[10003],464
16,2021-05-21 08:17:00,Extended Wrap Up[10048],1086
16,2021-05-21 08:17:00,Go To Logout[10025],6
16,2021-05-21 08:17:00,Lunch[10001],93
16,2021-05-21 08:17:00,Meeting[10007],1575
16,2021-05-21 08:17:00,Training[10005],2
13,2021-05-21 08:26:00,Break[10003],570
6,2021-05-21 08:26:00,Administration[11043],1309
6,2021-05-21 08:26:00,Break[10003],561
6,2021-05-21 08:26:00,Extended Wrap Up[10048],2562
6,2021-05-21 08:26:00,Go To Logout[10025],5
6,2021-05-21 08:26:00,Lunch[10001],10
4,2021-05-21 08:29:00,Break[10003],256
4,2021-05-21 08:29:00,Go To Logout[10025],3
4,2021-05-21 08:29:00,Lunch[10001],3564
4,2021-05-21 08:29:00,Outbound Calls[32],140
11,2021-05-21 08:29:00,Extended Wrap Up[10048],105
2,2021-05-21 08:30:00,Break[10003],1452
2,2021-05-21 08:30:00,Go To Logout[10025],5
2,2021-05-21 08:30:00,Lunch[10001],2730
2,2021-05-21 08:30:00,RONA[32767],16
3,2021-05-21 08:41:00,Break[10003],1080
3,2021-05-21 08:41:00,Computer Issues[10030],3
3,2021-05-21 08:41:00,Extended Wrap Up[10048],646
3,2021-05-21 08:41:00,Go To Logout[10025],5
18,2021-05-21 09:00:00,Break[10003],923
18,2021-05-21 09:00:00,Extended Wrap Up[10048],1393
18,2021-05-21 09:00:00,Go To Logout[10025],6
5,2021-05-21 09:03:00,Administration[11043],3
5,2021-05-21 09:03:00,Break[10003],840
5,2021-05-21 09:03:00,Extended Wrap Up[10048],1619
5,2021-05-21 09:03:00,Go To Logout[10025],3
5,2021-05-21 09:03:00,Lunch[10001],230
5,2021-05-21 09:03:00,RONA[32767],6
14,2021-05-21 09:07:00,Break[10003],731
14,2021-05-21 09:07:00,Extended Wrap Up[10048],473
14,2021-05-21 09:07:00,Go To Logout[10025],4
13,2021-05-21 09:23:00,Break[10003],321
13,2021-05-21 09:23:00,Extended Wrap Up[10048],692
13,2021-05-21 09:23:00,RONA[32767],10
11,2021-05-21 09:34:00,Break[10003],626
11,2021-05-21 09:34:00,Computer Issues[10030],322
11,2021-05-21 09:34:00,Extended Wrap Up[10048],874
11,2021-05-21 09:34:00,Go To Logout[10025],4
11,2021-05-21 09:34:00,Lunch[10001],111
11,2021-05-21 09:34:00,Meeting[10007],880
11,2021-05-21 09:34:00,Outbound Calls[32],24
13,2021-05-21 10:54:00,Break[10003],371
13,2021-05-21 10:54:00,Extended Wrap Up[10048],1837
13,2021-05-21 10:54:00,Go To Logout[10025],4
13,2021-05-21 10:54:00,Lunch[10001],37
13,2021-05-21 10:54:00,RONA[32767],135
7,2021-05-21 12:28:00,Break[10003],911
7,2021-05-21 12:28:00,Extended Wrap Up[10048],686
7,2021-05-21 12:28:00,Go To Logout[10025],21
7,2021-05-21 12:28:00,RONA[32767],137
14,2021-05-21 14:06:00,Break[10003],128
14,2021-05-21 14:06:00,Extended Wrap Up[10048],944
14,2021-05-21 14:06:00,Go To Logout[10025],3
8,2021-05-24 07:45:00,Break[10003],183
8,2021-05-24 07:45:00,Extended Wrap Up[10048],767
8,2021-05-24 07:45:00,Go To Logout[10025],6
8,2021-05-24 07:45:00,Lunch[10001],12
4,2021-05-24 07:59:00,Break[10003],351
4,2021-05-24 07:59:00,Extended Wrap Up[10048],620
4,2021-05-24 07:59:00,Go To Logout[10025],5
4,2021-05-24 07:59:00,Lunch[10001],3564
4,2021-05-24 07:59:00,RONA[32767],20
16,2021-05-24 08:22:00,Administration[11043],1
16,2021-05-24 08:22:00,Break[10003],261
16,2021-05-24 08:22:00,Extended Wrap Up[10048],1254
16,2021-05-24 08:22:00,Go To Logout[10025],2
16,2021-05-24 08:22:00,Lunch[10001],0
16,2021-05-24 08:22:00,Training[10005],2
13,2021-05-24 08:23:00,Break[10003],931
13,2021-05-24 08:23:00,Extended Wrap Up[10048],603
13,2021-05-24 08:23:00,Go To Logout[10025],47
13,2021-05-24 08:23:00,Lunch[10001],52
13,2021-05-24 08:23:00,RONA[32767],13
13,2021-05-24 08:23:00,Training[10005],2
6,2021-05-24 08:25:00,Administration[11043],133
6,2021-05-24 08:25:00,Break[10003],276
6,2021-05-24 08:25:00,Extended Wrap Up[10048],500
6,2021-05-24 08:25:00,Go To Logout[10025],10
6,2021-05-24 08:25:00,Lunch[10001],20
3,2021-05-24 08:27:00,Administration[11043],1
3,2021-05-24 08:27:00,Extended Wrap Up[10048],1078
3,2021-05-24 08:27:00,Lunch[10001],1644
3,2021-05-24 08:27:00,Outbound Calls[32],18
2,2021-05-24 08:33:00,Administration[11043],42
2,2021-05-24 08:33:00,Break[10003],1403
2,2021-05-24 08:33:00,Go To Logout[10025],6
2,2021-05-24 08:33:00,Lunch[10001],2726
5,2021-05-24 09:02:00,Administration[11043],1
5,2021-05-24 09:02:00,Break[10003],1210
5,2021-05-24 09:02:00,Extended Wrap Up[10048],3160
5,2021-05-24 09:02:00,Go To Logout[10025],3
5,2021-05-24 09:02:00,Lunch[10001],47
5,2021-05-24 09:02:00,Member Facing Work[11494],1
5,2021-05-24 09:02:00,Outbound Calls[32],21
5,2021-05-24 09:02:00,Training[10005],2
14,2021-05-24 09:07:00,Break[10003],369
14,2021-05-24 09:07:00,Extended Wrap Up[10048],2615
14,2021-05-24 09:07:00,Go To Logout[10025],4
14,2021-05-24 09:07:00,RONA[32767],39
3,2021-05-24 12:26:00,Break[10003],177
3,2021-05-24 12:26:00,Extended Wrap Up[10048],1148
3,2021-05-24 12:26:00,Go To Logout[10025],3
14,2021-05-24 14:13:00,Break[10003],1033
14,2021-05-24 14:13:00,Extended Wrap Up[10048],952
14,2021-05-24 14:13:00,Go To Logout[10025],3
14,2021-05-24 14:13:00,RONA[32767],9
8,2021-05-25 07:45:00,Extended Wrap Up[10048],578
8,2021-05-25 07:45:00,Go To Logout[10025],5
8,2021-05-25 07:45:00,Lunch[10001],2
4,2021-05-25 07:59:00,Break[10003],712
4,2021-05-25 07:59:00,Computer Issues[10030],2
4,2021-05-25 07:59:00,Extended Wrap Up[10048],531
4,2021-05-25 07:59:00,Go To Logout[10025],3
4,2021-05-25 07:59:00,Lunch[10001],3504
4,2021-05-25 07:59:00,RONA[32767],31
16,2021-05-25 08:13:00,Administration[11043],1
16,2021-05-25 08:13:00,Break[10003],406
16,2021-05-25 08:13:00,Extended Wrap Up[10048],571
16,2021-05-25 08:13:00,Go To Logout[10025],22
16,2021-05-25 08:13:00,Lunch[10001],97
6,2021-05-25 08:25:00,Administration[11043],591
6,2021-05-25 08:25:00,Break[10003],329
6,2021-05-25 08:25:00,Extended Wrap Up[10048],1030
6,2021-05-25 08:25:00,Go To Logout[10025],4
6,2021-05-25 08:25:00,Lunch[10001],53
13,2021-05-25 08:26:00,Break[10003],733
13,2021-05-25 08:26:00,Extended Wrap Up[10048],323
13,2021-05-25 08:26:00,Go To Logout[10025],19
13,2021-05-25 08:26:00,RONA[32767],92
2,2021-05-25 08:28:00,Break[10003],1464
2,2021-05-25 08:28:00,Extended Wrap Up[10048],210
2,2021-05-25 08:28:00,Go To Logout[10025],6
2,2021-05-25 08:28:00,Lunch[10001],2750
11,2021-05-25 08:28:00,Break[10003],575
11,2021-05-25 08:28:00,Extended Wrap Up[10048],235
11,2021-05-25 08:28:00,Go To Logout[10025],4
11,2021-05-25 08:28:00,Lunch[10001],27
12,2021-05-25 08:29:00,Break[10003],921
12,2021-05-25 08:29:00,Extended Wrap Up[10048],2065
12,2021-05-25 08:29:00,Go To Logout[10025],4
12,2021-05-25 08:29:00,Lunch[10001],134
12,2021-05-25 08:29:00,Meeting[10007],839
12,2021-05-25 08:29:00,Outbound Calls[32],19
14,2021-05-25 09:08:00,Administration[11043],113
14,2021-05-25 09:08:00,Break[10003],646
14,2021-05-25 09:08:00,Extended Wrap Up[10048],2166
14,2021-05-25 09:08:00,Go To Logout[10025],4
14,2021-05-25 09:08:00,RONA[32767],10
5,2021-05-25 10:01:00,Administration[11043],1
5,2021-05-25 10:01:00,Break[10003],654
5,2021-05-25 10:01:00,Extended Wrap Up[10048],2406
5,2021-05-25 10:01:00,Go To Logout[10025],3
5,2021-05-25 10:01:00,Lunch[10001],43
5,2021-05-25 10:01:00,RONA[32767],2
14,2021-05-25 14:12:00,Break[10003],235
14,2021-05-25 14:12:00,Extended Wrap Up[10048],1510
14,2021-05-25 14:12:00,Go To Logout[10025],4
8,2021-05-26 07:45:00,Extended Wrap Up[10048],1120
8,2021-05-26 07:45:00,Go To Logout[10025],4
8,2021-05-26 07:45:00,Lunch[10001],18
4,2021-05-26 08:00:00,Break[10003],991
4,2021-05-26 08:00:00,Extended Wrap Up[10048],81
4,2021-05-26 08:00:00,Go To Logout[10025],5
4,2021-05-26 08:00:00,Lunch[10001],3593
4,2021-05-26 08:00:00,Outbound Calls[32],155
4,2021-05-26 08:00:00,RONA[32767],90
13,2021-05-26 08:16:00,Administration[11043],1
13,2021-05-26 08:16:00,Break[10003],731
13,2021-05-26 08:16:00,Extended Wrap Up[10048],1966
13,2021-05-26 08:16:00,RONA[32767],69
16,2021-05-26 08:21:00,Break[10003],1096
16,2021-05-26 08:21:00,Extended Wrap Up[10048],1496
16,2021-05-26 08:21:00,Go To Logout[10025],16
16,2021-05-26 08:21:00,Lunch[10001],37
16,2021-05-26 08:21:00,Meeting[10007],343
16,2021-05-26 08:21:00,Member Facing Work[11494],3
6,2021-05-26 08:25:00,Administration[11043],103
6,2021-05-26 08:25:00,Break[10003],116
6,2021-05-26 08:25:00,Extended Wrap Up[10048],2798
6,2021-05-26 08:25:00,Go To Logout[10025],4
6,2021-05-26 08:25:00,Lunch[10001],40
11,2021-05-26 08:28:00,Break[10003],457
11,2021-05-26 08:28:00,Extended Wrap Up[10048],1750
11,2021-05-26 08:28:00,Go To Logout[10025],5
11,2021-05-26 08:28:00,Lunch[10001],35
11,2021-05-26 08:28:00,Meeting[10007],229
12,2021-05-26 08:41:00,Break[10003],663
12,2021-05-26 08:41:00,Extended Wrap Up[10048],1053
12,2021-05-26 08:41:00,Go To Logout[10025],7
12,2021-05-26 08:41:00,Lunch[10001],431
5,2021-05-26 09:00:00,Break[10003],663
5,2021-05-26 09:00:00,Extended Wrap Up[10048],144
5,2021-05-26 09:00:00,Lunch[10001],31
14,2021-05-26 09:07:00,Administration[11043],208
14,2021-05-26 09:07:00,Break[10003],749
14,2021-05-26 09:07:00,Extended Wrap Up[10048],2327
14,2021-05-26 09:07:00,Go To Logout[10025],3
13,2021-05-26 11:44:00,Break[10003],1107
13,2021-05-26 11:44:00,Extended Wrap Up[10048],1326
13,2021-05-26 11:44:00,Go To Logout[10025],225
13,2021-05-26 11:44:00,RONA[32767],5
14,2021-05-26 14:11:00,Administration[11043],619
14,2021-05-26 14:11:00,Break[10003],632
14,2021-05-26 14:11:00,Extended Wrap Up[10048],1506
14,2021-05-26 14:11:00,Go To Logout[10025],3
14,2021-05-26 14:11:00,RONA[32767],1
5,2021-05-26 14:46:00,Break[10003],448
5,2021-05-26 14:46:00,Extended Wrap Up[10048],1797
5,2021-05-26 14:46:00,Go To Logout[10025],3
5,2021-05-26 14:46:00,RONA[32767],5
8,2021-05-27 07:45:00,Break[10003],258
8,2021-05-27 07:45:00,Extended Wrap Up[10048],663
8,2021-05-27 07:45:00,Go To Logout[10025],4
8,2021-05-27 07:45:00,Lunch[10001],39
4,2021-05-27 08:00:00,Break[10003],679
4,2021-05-27 08:00:00,Extended Wrap Up[10048],112
4,2021-05-27 08:00:00,Go To Logout[10025],4
4,2021-05-27 08:00:00,Lunch[10001],3522
4,2021-05-27 08:00:00,RONA[32767],1186
16,2021-05-27 08:23:00,Break[10003],994
16,2021-05-27 08:23:00,Extended Wrap Up[10048],1045
16,2021-05-27 08:23:00,Go To Logout[10025],3
16,2021-05-27 08:23:00,Lunch[10001],43
6,2021-05-27 08:25:00,Break[10003],199
6,2021-05-27 08:25:00,Extended Wrap Up[10048],380
6,2021-05-27 08:25:00,Go To Logout[10025],8
6,2021-05-27 08:25:00,Lunch[10001],3567
11,2021-05-27 08:29:00,Break[10003],1051
11,2021-05-27 08:29:00,Extended Wrap Up[10048],641
11,2021-05-27 08:29:00,Lunch[10001],3593
11,2021-05-27 08:29:00,Outbound Calls[32],50
2,2021-05-27 08:29:00,Break[10003],1402
2,2021-05-27 08:29:00,Go To Logout[10025],6
2,2021-05-27 08:29:00,Lunch[10001],2732
12,2021-05-27 08:32:00,Break[10003],633
12,2021-05-27 08:32:00,Extended Wrap Up[10048],1625
12,2021-05-27 08:32:00,Go To Logout[10025],8
12,2021-05-27 08:32:00,Lunch[10001],479
12,2021-05-27 08:32:00,Outbound Calls[32],268
5,2021-05-27 09:01:00,Administration[11043],0
5,2021-05-27 09:01:00,Break[10003],1298
5,2021-05-27 09:01:00,Extended Wrap Up[10048],1459
5,2021-05-27 09:01:00,Go To Logout[10025],3
5,2021-05-27 09:01:00,Lunch[10001],153
14,2021-05-27 09:09:00,Break[10003],208
14,2021-05-27 09:09:00,Extended Wrap Up[10048],933
14,2021-05-27 09:09:00,Go To Logout[10025],3
14,2021-05-27 09:09:00,RONA[32767],10
14,2021-05-27 14:25:00,Administration[11043],202
14,2021-05-27 14:25:00,Break[10003],212
14,2021-05-27 14:25:00,Computer Issues[10030],17
14,2021-05-27 14:25:00,Extended Wrap Up[10048],282
14,2021-05-27 14:25:00,Go To Logout[10025],3
14,2021-05-27 14:25:00,RONA[32767],2
12,2021-05-28 07:47:00,Break[10003],1221
12,2021-05-28 07:47:00,Extended Wrap Up[10048],336
12,2021-05-28 07:47:00,Go To Logout[10025],5
12,2021-05-28 07:47:00,Lunch[10001],102
16,2021-05-28 08:20:00,Administration[11043],1
16,2021-05-28 08:20:00,Break[10003],657
16,2021-05-28 08:20:00,Extended Wrap Up[10048],719
16,2021-05-28 08:20:00,Go To Logout[10025],4
16,2021-05-28 08:20:00,Lunch[10001],66
13,2021-05-28 08:24:00,Break[10003],615
13,2021-05-28 08:24:00,Extended Wrap Up[10048],59
13,2021-05-28 08:24:00,Go To Logout[10025],4
13,2021-05-28 08:24:00,Lunch[10001],28
13,2021-05-28 08:24:00,RONA[32767],13
6,2021-05-28 08:26:00,Break[10003],848
6,2021-05-28 08:26:00,Extended Wrap Up[10048],3596
6,2021-05-28 08:26:00,Go To Logout[10025],2
6,2021-05-28 08:26:00,Lunch[10001],76
2,2021-05-28 08:28:00,Administration[11043],116
2,2021-05-28 08:28:00,Break[10003],1529
2,2021-05-28 08:28:00,Go To Logout[10025],5
2,2021-05-28 08:28:00,Lunch[10001],2728
11,2021-05-28 08:29:00,Break[10003],628
11,2021-05-28 08:29:00,Extended Wrap Up[10048],1010
11,2021-05-28 08:29:00,Go To Logout[10025],6
11,2021-05-28 08:29:00,Lunch[10001],73
11,2021-05-28 08:29:00,Outbound Calls[32],4
3,2021-05-28 08:32:00,Administration[11043],2
3,2021-05-28 08:32:00,Break[10003],472
3,2021-05-28 08:32:00,Extended Wrap Up[10048],1765
3,2021-05-28 08:32:00,Go To Logout[10025],3
3,2021-05-28 08:32:00,Lunch[10001],90
3,2021-05-28 08:32:00,Outbound Calls[32],12
4,2021-05-28 09:01:00,Break[10003],430
4,2021-05-28 09:01:00,Extended Wrap Up[10048],76
4,2021-05-28 09:01:00,Go To Logout[10025],3
4,2021-05-28 09:01:00,Lunch[10001],3589
4,2021-05-28 09:01:00,RONA[32767],735
5,2021-05-28 09:02:00,Break[10003],678
5,2021-05-28 09:02:00,Extended Wrap Up[10048],380
5,2021-05-28 09:02:00,Go To Logout[10025],3
5,2021-05-28 09:02:00,Lunch[10001],100
14,2021-05-28 09:08:00,Break[10003],337
14,2021-05-28 09:08:00,Extended Wrap Up[10048],1070
14,2021-05-28 09:08:00,Go To Logout[10025],4
14,2021-05-28 14:33:00,Administration[11043],722
14,2021-05-28 14:33:00,Break[10003],197
14,2021-05-28 14:33:00,Extended Wrap Up[10048],583
14,2021-05-28 14:33:00,Go To Logout[10025],3
14,2021-05-28 14:33:00,RONA[32767],18
12,2021-06-01 07:59:00,Break[10003],1027
12,2021-06-01 07:59:00,Extended Wrap Up[10048],1491
12,2021-06-01 07:59:00,Go To Logout[10025],3
12,2021-06-01 07:59:00,Lunch[10001],140
16,2021-06-01 08:14:00,Administration[11043],4
16,2021-06-01 08:14:00,Break[10003],547
16,2021-06-01 08:14:00,Extended Wrap Up[10048],1702
16,2021-06-01 08:14:00,Go To Logout[10025],2
16,2021-06-01 08:14:00,Lunch[10001],146
16,2021-06-01 08:14:00,Training[10005],2
13,2021-06-01 08:25:00,Break[10003],197
13,2021-06-01 08:25:00,Extended Wrap Up[10048],521
4,2021-06-01 08:26:00,Break[10003],436
4,2021-06-01 08:26:00,Extended Wrap Up[10048],523
4,2021-06-01 08:26:00,Go To Logout[10025],4
4,2021-06-01 08:26:00,Lunch[10001],3583
4,2021-06-01 08:26:00,Outbound Calls[32],123
4,2021-06-01 08:26:00,RONA[32767],38
11,2021-06-01 08:28:00,Break[10003],105
11,2021-06-01 08:28:00,Extended Wrap Up[10048],322
11,2021-06-01 08:28:00,Go To Logout[10025],4
11,2021-06-01 08:28:00,Lunch[10001],3516
11,2021-06-01 08:28:00,Meeting[10007],123
11,2021-06-01 08:28:00,Outbound Calls[32],5
6,2021-06-01 08:30:00,Break[10003],551
6,2021-06-01 08:30:00,Extended Wrap Up[10048],539
6,2021-06-01 08:30:00,Go To Logout[10025],5
6,2021-06-01 08:30:00,Lunch[10001],26
6,2021-06-01 08:30:00,Outbound Calls[32],12
7,2021-06-01 08:30:00,Extended Wrap Up[10048],950
7,2021-06-01 08:30:00,Go To Logout[10025],26
7,2021-06-01 08:30:00,Lunch[10001],416
7,2021-06-01 08:30:00,RONA[32767],65
2,2021-06-01 08:31:00,Break[10003],1440
2,2021-06-01 08:31:00,Computer Issues[10030],94
2,2021-06-01 08:31:00,Go To Logout[10025],10
2,2021-06-01 08:31:00,Lunch[10001],2748
18,2021-06-01 08:58:00,Break[10003],949
18,2021-06-01 08:58:00,Extended Wrap Up[10048],713
18,2021-06-01 08:58:00,Go To Logout[10025],4
5,2021-06-01 09:03:00,Administration[11043],0
5,2021-06-01 09:03:00,Break[10003],974
5,2021-06-01 09:03:00,Extended Wrap Up[10048],2708
5,2021-06-01 09:03:00,Go To Logout[10025],4
5,2021-06-01 09:03:00,Lunch[10001],106
13,2021-06-01 09:46:00,Administration[11043],0
13,2021-06-01 09:46:00,Break[10003],1072
13,2021-06-01 09:46:00,Extended Wrap Up[10048],1729
13,2021-06-01 09:46:00,Go To Logout[10025],4
13,2021-06-01 09:46:00,Lunch[10001],106
13,2021-06-01 09:46:00,RONA[32767],9
13,2021-06-01 09:46:00,Training[10005],2
14,2021-06-01 09:57:00,Break[10003],299
14,2021-06-01 09:57:00,Extended Wrap Up[10048],1632
14,2021-06-01 09:57:00,Go To Logout[10025],6
14,2021-06-01 09:57:00,RONA[32767],4
14,2021-06-01 14:10:00,Administration[11043],45
14,2021-06-01 14:10:00,Break[10003],1218
14,2021-06-01 14:10:00,Extended Wrap Up[10048],667
14,2021-06-01 14:10:00,Go To Logout[10025],7
14,2021-06-01 14:10:00,RONA[32767],25
8,2021-06-02 07:45:00,Extended Wrap Up[10048],288
8,2021-06-02 07:45:00,Go To Logout[10025],4
8,2021-06-02 07:45:00,Lunch[10001],3592
12,2021-06-02 08:08:00,Break[10003],766
12,2021-06-02 08:08:00,Extended Wrap Up[10048],640
12,2021-06-02 08:08:00,Go To Logout[10025],4
12,2021-06-02 08:08:00,Lunch[10001],227
16,2021-06-02 08:19:00,Administration[11043],2
16,2021-06-02 08:19:00,Break[10003],488
16,2021-06-02 08:19:00,Extended Wrap Up[10048],1296
16,2021-06-02 08:19:00,Go To Logout[10025],3
16,2021-06-02 08:19:00,Lunch[10001],16
16,2021-06-02 08:19:00,Meeting[10007],898
3,2021-06-02 08:26:00,Break[10003],402
3,2021-06-02 08:26:00,Extended Wrap Up[10048],343
3,2021-06-02 08:26:00,Lunch[10001],3369
11,2021-06-02 08:27:00,Break[10003],303
11,2021-06-02 08:27:00,Computer Issues[10030],1
11,2021-06-02 08:27:00,Extended Wrap Up[10048],898
11,2021-06-02 08:27:00,Go To Logout[10025],56
11,2021-06-02 08:27:00,Lunch[10001],3585
11,2021-06-02 08:27:00,Meeting[10007],2545
6,2021-06-02 08:28:00,Administration[11043],918
6,2021-06-02 08:28:00,Break[10003],495
6,2021-06-02 08:28:00,Extended Wrap Up[10048],1049
6,2021-06-02 08:28:00,Go To Logout[10025],3
4,2021-06-02 08:30:00,Break[10003],369
4,2021-06-02 08:30:00,Extended Wrap Up[10048],362
4,2021-06-02 08:30:00,Go To Logout[10025],28
4,2021-06-02 08:30:00,Lunch[10001],3512
4,2021-06-02 08:30:00,RONA[32767],31
2,2021-06-02 08:31:00,Break[10003],1433
2,2021-06-02 08:31:00,Go To Logout[10025],19
2,2021-06-02 08:31:00,Lunch[10001],2718
18,2021-06-02 08:59:00,Break[10003],913
18,2021-06-02 08:59:00,Extended Wrap Up[10048],1047
18,2021-06-02 08:59:00,Go To Logout[10025],7
5,2021-06-02 09:01:00,Break[10003],754
5,2021-06-02 09:01:00,Extended Wrap Up[10048],1878
5,2021-06-02 09:01:00,Go To Logout[10025],3
5,2021-06-02 09:01:00,Lunch[10001],64
14,2021-06-02 09:07:00,Break[10003],837
14,2021-06-02 09:07:00,Extended Wrap Up[10048],2104
14,2021-06-02 09:07:00,Go To Logout[10025],4
3,2021-06-02 12:03:00,Break[10003],255
3,2021-06-02 12:03:00,Extended Wrap Up[10048],701
7,2021-06-02 12:05:00,Extended Wrap Up[10048],2575
7,2021-06-02 12:05:00,Go To Logout[10025],15
6,2021-06-02 13:49:00,Administration[11043],2221
6,2021-06-02 13:49:00,Extended Wrap Up[10048],773
6,2021-06-02 13:49:00,Go To Logout[10025],5
14,2021-06-02 14:13:00,Break[10003],314
14,2021-06-02 14:13:00,Extended Wrap Up[10048],1367
14,2021-06-02 14:13:00,Go To Logout[10025],3
3,2021-06-02 15:19:00,Extended Wrap Up[10048],446
3,2021-06-02 15:19:00,Go To Logout[10025],3
8,2021-06-03 07:45:00,Extended Wrap Up[10048],132
8,2021-06-03 07:45:00,Go To Logout[10025],3
8,2021-06-03 07:45:00,Lunch[10001],7
12,2021-06-03 08:02:00,Break[10003],709
12,2021-06-03 08:02:00,Extended Wrap Up[10048],910
12,2021-06-03 08:02:00,Go To Logout[10025],4
12,2021-06-03 08:02:00,Lunch[10001],103
12,2021-06-03 08:02:00,RONA[32767],0
16,2021-06-03 08:20:00,Administration[11043],1
16,2021-06-03 08:20:00,Break[10003],1227
16,2021-06-03 08:20:00,Extended Wrap Up[10048],1251
16,2021-06-03 08:20:00,Go To Logout[10025],6
16,2021-06-03 08:20:00,Lunch[10001],82
16,2021-06-03 08:20:00,Meeting[10007],776
6,2021-06-03 08:26:00,Administration[11043],89
6,2021-06-03 08:26:00,Break[10003],652
6,2021-06-03 08:26:00,Computer Issues[10030],36
6,2021-06-03 08:26:00,Extended Wrap Up[10048],3184
6,2021-06-03 08:26:00,Go To Logout[10025],3
6,2021-06-03 08:26:00,Lunch[10001],11
6,2021-06-03 08:26:00,Meeting[10007],664
13,2021-06-03 08:26:00,Break[10003],1573
13,2021-06-03 08:26:00,Extended Wrap Up[10048],1032
13,2021-06-03 08:26:00,Go To Logout[10025],9
13,2021-06-03 08:26:00,Lunch[10001],65
13,2021-06-03 08:26:00,RONA[32767],336
3,2021-06-03 08:28:00,Extended Wrap Up[10048],141
11,2021-06-03 08:28:00,Administration[11043],3201
11,2021-06-03 08:28:00,Break[10003],157
11,2021-06-03 08:28:00,Extended Wrap Up[10048],152
11,2021-06-03 08:28:00,Lunch[10001],621
11,2021-06-03 08:28:00,RONA[32767],4
4,2021-06-03 08:54:00,Break[10003],397
4,2021-06-03 08:54:00,Extended Wrap Up[10048],156
4,2021-06-03 08:54:00,Go To Logout[10025],23
4,2021-06-03 08:54:00,Lunch[10001],3537
4,2021-06-03 08:54:00,Outbound Calls[32],81
18,2021-06-03 09:00:00,Break[10003],953
18,2021-06-03 09:00:00,Extended Wrap Up[10048],490
18,2021-06-03 09:00:00,Go To Logout[10025],16
5,2021-06-03 09:02:00,Break[10003],808
5,2021-06-03 09:02:00,Extended Wrap Up[10048],1452
5,2021-06-03 09:02:00,Go To Logout[10025],4
5,2021-06-03 09:02:00,Lunch[10001],108
5,2021-06-03 09:02:00,Meeting[10007],625
5,2021-06-03 09:02:00,RONA[32767],2
14,2021-06-03 09:09:00,Break[10003],712
14,2021-06-03 09:09:00,Extended Wrap Up[10048],1453
14,2021-06-03 09:09:00,Go To Logout[10025],5
14,2021-06-03 09:09:00,RONA[32767],28
3,2021-06-03 09:25:00,Administration[11043],0
