Agent_ID,LOG_ON_DATE_TIME,REASON_CODE,DURATION
14,2021-07-07 14:48:00,Go To Logout[10025],120
12,2021-07-07 15:20:00,Administration[11043],8400
12,2021-07-07 15:20:00,Go To Logout[10025],300
12,2021-07-07 15:20:00,RONA[32767],1380
7,2021-07-07 17:03:00,Go To Logout[10025],540
8,2021-07-08 07:45:00,Extended Wrap Up[10048],25140
8,2021-07-08 07:45:00,Go To Logout[10025],180
8,2021-07-08 07:45:00,Lunch[10001],1140
4,2021-07-08 07:59:00,Break[10003],40140
4,2021-07-08 07:59:00,Go To Logout[10025],240
4,2021-07-08 07:59:00,Lunch[10001],214980
4,2021-07-08 07:59:00,Outbound Calls[32],18360
4,2021-07-08 07:59:00,RONA[32767],1200
11,2021-07-08 08:17:00,Break[10003],20880
11,2021-07-08 08:17:00,Computer Issues[10030],3120
11,2021-07-08 08:17:00,Go To Logout[10025],300
11,2021-07-08 08:17:00,Lunch[10001],2160
11,2021-07-08 08:17:00,Outbound Calls[32],2400
16,2021-07-08 08:20:00,Break[10003],53940
16,2021-07-08 08:20:00,Extended Wrap Up[10048],44280
16,2021-07-08 08:20:00,Go To Logout[10025],1020
16,2021-07-08 08:20:00,Lunch[10001],5700
16,2021-07-08 08:20:00,Training[10005],120
13,2021-07-08 08:25:00,Break[10003],87300
13,2021-07-08 08:25:00,Extended Wrap Up[10048],60600
13,2021-07-08 08:25:00,Go To Logout[10025],300
13,2021-07-08 08:25:00,Lunch[10001],2280
13,2021-07-08 08:25:00,RONA[32767],6900
12,2021-07-08 08:29:00,Break[10003],42480
12,2021-07-08 08:29:00,Extended Wrap Up[10048],43320
12,2021-07-08 08:29:00,Go To Logout[10025],240
12,2021-07-08 08:29:00,Lunch[10001],10380
12,2021-07-08 08:29:00,Outbound Calls[32],31020
7,2021-07-08 08:30:00,Extended Wrap Up[10048],145800
7,2021-07-08 08:30:00,Go To Logout[10025],1620
7,2021-07-08 08:30:00,Lunch[10001],56400
7,2021-07-08 08:30:00,RONA[32767],2040
2,2021-07-08 08:31:00,Administration[11043],147480
2,2021-07-08 08:31:00,Break[10003],79860
2,2021-07-08 08:31:00,Go To Logout[10025],300
2,2021-07-08 08:31:00,Lunch[10001],168600
2,2021-07-08 08:31:00,RONA[32767],4800
5,2021-07-08 09:00:00,Administration[11043],20220
5,2021-07-08 09:00:00,Break[10003],64080
5,2021-07-08 09:00:00,Extended Wrap Up[10048],5640
5,2021-07-08 09:00:00,Go To Logout[10025],180
5,2021-07-08 09:00:00,Lunch[10001],5760
5,2021-07-08 09:00:00,Member Facing Work[11494],60
5,2021-07-08 09:00:00,RONA[32767],240
14,2021-07-08 09:09:00,Administration[11043],35280
14,2021-07-08 09:09:00,Break[10003],10500
14,2021-07-08 09:09:00,Extended Wrap Up[10048],74580
14,2021-07-08 09:09:00,Go To Logout[10025],180
14,2021-07-08 09:09:00,RONA[32767],1920
14,2021-07-08 14:20:00,Break[10003],56880
14,2021-07-08 14:20:00,Extended Wrap Up[10048],15360
14,2021-07-08 14:20:00,Go To Logout[10025],240
14,2021-07-08 14:20:00,RONA[32767],2700
7,2021-07-08 17:08:00,Go To Logout[10025],420
7,2021-07-08 17:08:00,Outbound Calls[32],87840
8,2021-07-09 07:46:00,Break[10003],72480
8,2021-07-09 07:46:00,Extended Wrap Up[10048],6660
8,2021-07-09 07:46:00,Go To Logout[10025],180
8,2021-07-09 07:46:00,Lunch[10001],1020
8,2021-07-09 07:46:00,Outbound Calls[32],34080
4,2021-07-09 07:59:00,RONA[32767],240
11,2021-07-09 08:26:00,Break[10003],15600
11,2021-07-09 08:26:00,Computer Issues[10030],23040
11,2021-07-09 08:26:00,Extended Wrap Up[10048],18000
11,2021-07-09 08:26:00,Lunch[10001],780
11,2021-07-09 08:26:00,Meeting[10007],70980
16,2021-07-09 08:28:00,Break[10003],44940
16,2021-07-09 08:28:00,Extended Wrap Up[10048],3600
16,2021-07-09 08:28:00,Go To Logout[10025],240
16,2021-07-09 08:28:00,Lunch[10001],15960
2,2021-07-09 08:28:00,Break[10003],90180
2,2021-07-09 08:28:00,Go To Logout[10025],300
2,2021-07-09 08:28:00,Lunch[10001],167040
2,2021-07-09 08:28:00,RONA[32767],7800
12,2021-07-09 08:29:00,Break[10003],71100
12,2021-07-09 08:29:00,Extended Wrap Up[10048],10440
12,2021-07-09 08:29:00,Go To Logout[10025],180
12,2021-07-09 08:29:00,Lunch[10001],17220
7,2021-07-09 08:31:00,Extended Wrap Up[10048],150780
7,2021-07-09 08:31:00,Go To Logout[10025],480
7,2021-07-09 08:31:00,Lunch[10001],179280
3,2021-07-09 08:33:00,Break[10003],17880
3,2021-07-09 08:33:00,Extended Wrap Up[10048],75780
3,2021-07-09 08:33:00,Outbound Calls[32],5280
4,2021-07-09 08:44:00,Break[10003],23520
4,2021-07-09 08:44:00,Extended Wrap Up[10048],5880
4,2021-07-09 08:44:00,Go To Logout[10025],300
4,2021-07-09 08:44:00,Lunch[10001],214320
4,2021-07-09 08:44:00,Outbound Calls[32],6060
5,2021-07-09 09:01:00,Administration[11043],5220
5,2021-07-09 09:01:00,Break[10003],46260
5,2021-07-09 09:01:00,Extended Wrap Up[10048],122460
5,2021-07-09 09:01:00,Go To Logout[10025],240
5,2021-07-09 09:01:00,Lunch[10001],5640
14,2021-07-09 09:08:00,Break[10003],33540
14,2021-07-09 09:08:00,Extended Wrap Up[10048],79980
14,2021-07-09 09:08:00,Go To Logout[10025],240
13,2021-07-09 09:32:00,Administration[11043],1620
13,2021-07-09 09:32:00,Break[10003],60180
13,2021-07-09 09:32:00,Computer Issues[10030],120
13,2021-07-09 09:32:00,Extended Wrap Up[10048],143220
13,2021-07-09 09:32:00,Go To Logout[10025],180
13,2021-07-09 09:32:00,Lunch[10001],1620
13,2021-07-09 09:32:00,RONA[32767],960
3,2021-07-09 11:39:00,Break[10003],24060
3,2021-07-09 11:39:00,Extended Wrap Up[10048],23520
3,2021-07-09 11:39:00,Lunch[10001],300
11,2021-07-09 13:19:00,Break[10003],5460
11,2021-07-09 13:19:00,Meeting[10007],72180
11,2021-07-09 13:19:00,Outbound Calls[32],40740
14,2021-07-09 14:34:00,Administration[11043],9900
14,2021-07-09 14:34:00,Break[10003],16440
14,2021-07-09 14:34:00,Extended Wrap Up[10048],34560
14,2021-07-09 14:34:00,Go To Logout[10025],120
14,2021-07-09 14:34:00,RONA[32767],1860
3,2021-07-09 14:39:00,Extended Wrap Up[10048],26520
3,2021-07-09 14:39:00,Go To Logout[10025],180
8,2021-07-12 07:45:00,Break[10003],20400
8,2021-07-12 07:45:00,Extended Wrap Up[10048],8040
8,2021-07-12 07:45:00,Go To Logout[10025],240
8,2021-07-12 07:45:00,Lunch[10001],1380
12,2021-07-12 07:57:00,Break[10003],110100
12,2021-07-12 07:57:00,Extended Wrap Up[10048],66240
12,2021-07-12 07:57:00,Go To Logout[10025],240
12,2021-07-12 07:57:00,Lunch[10001],19980
16,2021-07-12 08:24:00,Break[10003],50940
16,2021-07-12 08:24:00,Extended Wrap Up[10048],147960
16,2021-07-12 08:24:00,Go To Logout[10025],420
16,2021-07-12 08:24:00,Lunch[10001],3240
3,2021-07-12 08:27:00,Break[10003],19920
3,2021-07-12 08:27:00,Computer Issues[10030],1560
3,2021-07-12 08:27:00,Extended Wrap Up[10048],26640
3,2021-07-12 08:27:00,Lunch[10001],2700
13,2021-07-12 08:28:00,Administration[11043],180
13,2021-07-12 08:28:00,Break[10003],45360
13,2021-07-12 08:28:00,Extended Wrap Up[10048],151440
13,2021-07-12 08:28:00,Go To Logout[10025],240
13,2021-07-12 08:28:00,Lunch[10001],8280
13,2021-07-12 08:28:00,RONA[32767],120
13,2021-07-12 08:28:00,Training[10005],300
2,2021-07-12 08:33:00,Break[10003],89100
2,2021-07-12 08:33:00,Go To Logout[10025],360
2,2021-07-12 08:33:00,Lunch[10001],166500
2,2021-07-12 08:33:00,RONA[32767],480
18,2021-07-12 08:59:00,Break[10003],57300
18,2021-07-12 08:59:00,Extended Wrap Up[10048],86880
18,2021-07-12 08:59:00,Go To Logout[10025],960
5,2021-07-12 09:00:00,Administration[11043],120
5,2021-07-12 09:00:00,Break[10003],79560
5,2021-07-12 09:00:00,Extended Wrap Up[10048],21720
5,2021-07-12 09:00:00,Go To Logout[10025],180
5,2021-07-12 09:00:00,Lunch[10001],16020
14,2021-07-12 09:09:00,Administration[11043],103440
14,2021-07-12 09:09:00,Extended Wrap Up[10048],72540
14,2021-07-12 09:09:00,Go To Logout[10025],180
14,2021-07-12 09:09:00,RONA[32767],600
14,2021-07-12 14:28:00,Administration[11043],11100
14,2021-07-12 14:28:00,Extended Wrap Up[10048],34860
14,2021-07-12 14:28:00,Go To Logout[10025],180
14,2021-07-12 14:28:00,RONA[32767],480
3,2021-07-12 15:39:00,Break[10003],13200
3,2021-07-12 15:39:00,Extended Wrap Up[10048],8580
3,2021-07-12 15:39:00,Go To Logout[10025],240
3,2021-07-12 15:39:00,Outbound Calls[32],2940
8,2021-07-13 07:45:00,Extended Wrap Up[10048],28440
8,2021-07-13 07:45:00,Go To Logout[10025],180
8,2021-07-13 07:45:00,Lunch[10001],1140
12,2021-07-13 08:00:00,Break[10003],105300
12,2021-07-13 08:00:00,Extended Wrap Up[10048],120180
12,2021-07-13 08:00:00,Go To Logout[10025],180
12,2021-07-13 08:00:00,Lunch[10001],60
12,2021-07-13 08:00:00,RONA[32767],120
16,2021-07-13 08:20:00,Administration[11043],180
16,2021-07-13 08:20:00,Break[10003],43200
16,2021-07-13 08:20:00,Extended Wrap Up[10048],110700
16,2021-07-13 08:20:00,Go To Logout[10025],180
16,2021-07-13 08:20:00,Lunch[10001],1980
4,2021-07-13 08:26:00,Break[10003],11400
4,2021-07-13 08:26:00,Extended Wrap Up[10048],40080
4,2021-07-13 08:26:00,RONA[32767],360
2,2021-07-13 08:28:00,Administration[11043],109800
2,2021-07-13 08:28:00,Break[10003],100860
2,2021-07-13 08:28:00,Go To Logout[10025],480
2,2021-07-13 08:28:00,Lunch[10001],165960
2,2021-07-13 08:28:00,RONA[32767],180
13,2021-07-13 08:28:00,Administration[11043],300
13,2021-07-13 08:28:00,Break[10003],58980
13,2021-07-13 08:28:00,Extended Wrap Up[10048],176040
13,2021-07-13 08:28:00,Go To Logout[10025],240
13,2021-07-13 08:28:00,Lunch[10001],213480
13,2021-07-13 08:28:00,RONA[32767],480
3,2021-07-13 08:30:00,Extended Wrap Up[10048],26580
3,2021-07-13 08:30:00,Lunch[10001],215580
3,2021-07-13 08:30:00,Outbound Calls[32],2100
5,2021-07-13 09:02:00,Administration[11043],60
5,2021-07-13 09:02:00,Break[10003],75120
5,2021-07-13 09:02:00,Computer Issues[10030],11580
5,2021-07-13 09:02:00,Extended Wrap Up[10048],9960
5,2021-07-13 09:02:00,Go To Logout[10025],240
5,2021-07-13 09:02:00,Lunch[10001],4020
5,2021-07-13 09:02:00,RONA[32767],120
14,2021-07-13 09:08:00,Administration[11043],19440
14,2021-07-13 09:08:00,Break[10003],47100
14,2021-07-13 09:08:00,Extended Wrap Up[10048],109140
14,2021-07-13 09:08:00,Go To Logout[10025],240
4,2021-07-13 12:32:00,Break[10003],13320
4,2021-07-13 12:32:00,Extended Wrap Up[10048],9240
4,2021-07-13 12:32:00,Go To Logout[10025],240
4,2021-07-13 12:32:00,Lunch[10001],214440
4,2021-07-13 12:32:00,RONA[32767],1860
3,2021-07-13 13:34:00,Administration[11043],120
3,2021-07-13 13:34:00,Break[10003],8400
3,2021-07-13 13:34:00,Extended Wrap Up[10048],26700
3,2021-07-13 13:34:00,Go To Logout[10025],240
3,2021-07-13 13:34:00,Outbound Calls[32],360
14,2021-07-13 14:06:00,Administration[11043],52680
14,2021-07-13 14:06:00,Break[10003],14340
14,2021-07-13 14:06:00,Extended Wrap Up[10048],49080
14,2021-07-13 14:06:00,Go To Logout[10025],120
14,2021-07-13 14:06:00,RONA[32767],1080
8,2021-07-14 07:45:00,Break[10003],18360
8,2021-07-14 07:45:00,Go To Logout[10025],300
8,2021-07-14 07:45:00,Lunch[10001],1020
12,2021-07-14 08:01:00,Break[10003],26400
12,2021-07-14 08:01:00,Extended Wrap Up[10048],97500
12,2021-07-14 08:01:00,Go To Logout[10025],300
12,2021-07-14 08:01:00,Lunch[10001],27300
13,2021-07-14 08:24:00,Break[10003],71700
13,2021-07-14 08:24:00,Extended Wrap Up[10048],121380
13,2021-07-14 08:24:00,Go To Logout[10025],360
13,2021-07-14 08:24:00,Lunch[10001],4320
13,2021-07-14 08:24:00,RONA[32767],300
16,2021-07-14 08:26:00,Administration[11043],180
16,2021-07-14 08:26:00,Break[10003],33240
16,2021-07-14 08:26:00,Extended Wrap Up[10048],44220
16,2021-07-14 08:26:00,Go To Logout[10025],480
16,2021-07-14 08:26:00,Lunch[10001],4080
11,2021-07-14 08:27:00,Break[10003],41100
11,2021-07-14 08:27:00,Computer Issues[10030],23580
11,2021-07-14 08:27:00,Extended Wrap Up[10048],29340
11,2021-07-14 08:27:00,Go To Logout[10025],240
11,2021-07-14 08:27:00,Meeting[10007],94920
11,2021-07-14 08:27:00,Outbound Calls[32],41220
11,2021-07-14 08:27:00,Training[10005],2700
2,2021-07-14 08:29:00,Break[10003],104700
2,2021-07-14 08:29:00,Go To Logout[10025],420
2,2021-07-14 08:29:00,Lunch[10001],162900
2,2021-07-14 08:29:00,RONA[32767],5280
3,2021-07-14 08:30:00,Break[10003],22500
3,2021-07-14 08:30:00,Extended Wrap Up[10048],25380
3,2021-07-14 08:30:00,Lunch[10001],300
4,2021-07-14 08:32:00,Administration[11043],360
4,2021-07-14 08:32:00,Break[10003],36180
4,2021-07-14 08:32:00,Extended Wrap Up[10048],19920
4,2021-07-14 08:32:00,Go To Logout[10025],240
4,2021-07-14 08:32:00,Lunch[10001],212520
4,2021-07-14 08:32:00,Outbound Calls[32],10080
4,2021-07-14 08:32:00,RONA[32767],1380
5,2021-07-14 09:02:00,Computer Issues[10030],6120
5,2021-07-14 09:02:00,Extended Wrap Up[10048],9600
5,2021-07-14 09:02:00,RONA[32767],360
14,2021-07-14 09:08:00,Administration[11043],40620
14,2021-07-14 09:08:00,Break[10003],19980
14,2021-07-14 09:08:00,Computer Issues[10030],540
14,2021-07-14 09:08:00,Extended Wrap Up[10048],93240
14,2021-07-14 09:08:00,Go To Logout[10025],240
14,2021-07-14 09:08:00,Member Facing Work[11494],120
14,2021-07-14 09:08:00,RONA[32767],0
5,2021-07-14 09:13:00,Extended Wrap Up[10048],51360
5,2021-07-14 09:13:00,RONA[32767],180
5,2021-07-14 10:30:00,Extended Wrap Up[10048],49560
5,2021-07-14 11:32:00,Break[10003],53880
5,2021-07-14 11:32:00,Extended Wrap Up[10048],3840
5,2021-07-14 11:32:00,Go To Logout[10025],420
5,2021-07-14 11:32:00,Lunch[10001],10680
14,2021-07-14 14:34:00,Break[10003],47580
14,2021-07-14 14:34:00,Extended Wrap Up[10048],37860
14,2021-07-14 14:34:00,Go To Logout[10025],180
14,2021-07-14 14:34:00,RONA[32767],1140
3,2021-07-14 14:56:00,Extended Wrap Up[10048],24600
3,2021-07-14 14:56:00,Go To Logout[10025],180
12,2021-07-15 07:53:00,Break[10003],98700
12,2021-07-15 07:53:00,Extended Wrap Up[10048],45600
12,2021-07-15 07:53:00,Go To Logout[10025],240
12,2021-07-15 07:53:00,Lunch[10001],14460
12,2021-07-15 07:53:00,Outbound Calls[32],41040
16,2021-07-15 07:59:00,Break[10003],22140
16,2021-07-15 07:59:00,Extended Wrap Up[10048],18900
11,2021-07-15 08:11:00,Break[10003],24120
11,2021-07-15 08:11:00,Extended Wrap Up[10048],10800
11,2021-07-15 08:11:00,Lunch[10001],4140
13,2021-07-15 08:28:00,Break[10003],34800
13,2021-07-15 08:28:00,Extended Wrap Up[10048],144420
13,2021-07-15 08:28:00,Lunch[10001],5100
13,2021-07-15 08:28:00,RONA[32767],240
4,2021-07-15 08:29:00,Break[10003],27780
4,2021-07-15 08:29:00,Go To Logout[10025],180
4,2021-07-15 08:29:00,Lunch[10001],214860
4,2021-07-15 08:29:00,RONA[32767],39840
3,2021-07-15 08:30:00,Break[10003],15600
3,2021-07-15 08:30:00,Extended Wrap Up[10048],20580
3,2021-07-15 08:30:00,Lunch[10001],215760
2,2021-07-15 08:31:00,Break[10003],108660
2,2021-07-15 08:31:00,Go To Logout[10025],240
2,2021-07-15 08:31:00,Lunch[10001],165960
5,2021-07-15 09:02:00,Extended Wrap Up[10048],420
5,2021-07-15 09:02:00,RONA[32767],240
5,2021-07-15 09:07:00,Break[10003],70980
5,2021-07-15 09:07:00,Extended Wrap Up[10048],16740
5,2021-07-15 09:07:00,Go To Logout[10025],180
5,2021-07-15 09:07:00,Lunch[10001],7680
5,2021-07-15 09:07:00,RONA[32767],60
14,2021-07-15 09:20:00,Administration[11043],99540
14,2021-07-15 09:20:00,Break[10003],19980
14,2021-07-15 09:20:00,Extended Wrap Up[10048],64740
14,2021-07-15 09:20:00,Go To Logout[10025],240
14,2021-07-15 09:20:00,RONA[32767],300
16,2021-07-15 10:36:00,Administration[11043],120
16,2021-07-15 10:36:00,Break[10003],44880
16,2021-07-15 10:36:00,Extended Wrap Up[10048],48240
16,2021-07-15 10:36:00,Go To Logout[10025],1620
16,2021-07-15 10:36:00,Lunch[10001],3600
3,2021-07-15 12:59:00,Break[10003],24600
3,2021-07-15 12:59:00,Extended Wrap Up[10048],25860
3,2021-07-15 12:59:00,Go To Logout[10025],240
11,2021-07-15 13:38:00,Extended Wrap Up[10048],3960
11,2021-07-15 13:38:00,Go To Logout[10025],600
11,2021-07-15 13:38:00,Outbound Calls[32],240
11,2021-07-15 13:38:00,RONA[32767],300
14,2021-07-15 14:40:00,Administration[11043],55440
14,2021-07-15 14:40:00,Break[10003],60
14,2021-07-15 14:40:00,Extended Wrap Up[10048],62640
14,2021-07-15 14:40:00,Go To Logout[10025],180
13,2021-07-15 15:26:00,Break[10003],9780
13,2021-07-15 15:26:00,Go To Logout[10025],300
13,2021-07-15 15:26:00,RONA[32767],360
12,2021-07-16 07:51:00,Break[10003],61680
12,2021-07-16 07:51:00,Extended Wrap Up[10048],63960
12,2021-07-16 07:51:00,Go To Logout[10025],360
12,2021-07-16 07:51:00,Lunch[10001],35700
12,2021-07-16 07:51:00,Outbound Calls[32],9900
12,2021-07-16 07:51:00,RONA[32767],10920
4,2021-07-16 08:00:00,Break[10003],43980
4,2021-07-16 08:00:00,Extended Wrap Up[10048],23580
4,2021-07-16 08:00:00,Go To Logout[10025],480
4,2021-07-16 08:00:00,Lunch[10001],209580
4,2021-07-16 08:00:00,Meeting[10007],52260
4,2021-07-16 08:00:00,Outbound Calls[32],16800
4,2021-07-16 08:00:00,RONA[32767],720
16,2021-07-16 08:23:00,Administration[11043],60
16,2021-07-16 08:23:00,Break[10003],35460
16,2021-07-16 08:23:00,Computer Issues[10030],180
16,2021-07-16 08:23:00,Extended Wrap Up[10048],52380
16,2021-07-16 08:23:00,Go To Logout[10025],420
16,2021-07-16 08:23:00,Lunch[10001],4740
16,2021-07-16 08:23:00,Outbound Calls[32],2640
11,2021-07-16 08:24:00,Break[10003],35460
11,2021-07-16 08:24:00,Extended Wrap Up[10048],74460
11,2021-07-16 08:24:00,Go To Logout[10025],360
11,2021-07-16 08:24:00,Lunch[10001],215760
11,2021-07-16 08:24:00,Outbound Calls[32],173580
3,2021-07-16 08:27:00,Break[10003],54180
3,2021-07-16 08:27:00,Extended Wrap Up[10048],1500
3,2021-07-16 08:27:00,Go To Logout[10025],180
3,2021-07-16 08:27:00,Outbound Calls[32],2400
2,2021-07-16 08:28:00,Administration[11043],4380
2,2021-07-16 08:28:00,Break[10003],92580
2,2021-07-16 08:28:00,Go To Logout[10025],300
2,2021-07-16 08:28:00,Lunch[10001],166920
13,2021-07-16 08:29:00,Administration[11043],360
13,2021-07-16 08:29:00,Break[10003],66840
13,2021-07-16 08:29:00,Computer Issues[10030],120
13,2021-07-16 08:29:00,Extended Wrap Up[10048],102180
13,2021-07-16 08:29:00,Go To Logout[10025],180
13,2021-07-16 08:29:00,Lunch[10001],4320
13,2021-07-16 08:29:00,RONA[32767],2340
6,2021-07-16 08:54:00,Break[10003],9960
6,2021-07-16 08:54:00,Extended Wrap Up[10048],126840
6,2021-07-16 08:54:00,Go To Logout[10025],660
6,2021-07-16 08:54:00,Training[10005],46560
14,2021-07-16 09:10:00,Break[10003],9360
14,2021-07-16 09:10:00,Computer Issues[10030],4380
14,2021-07-16 09:10:00,Extended Wrap Up[10048],126000
14,2021-07-16 09:10:00,Go To Logout[10025],240
14,2021-07-16 14:35:00,Administration[11043],86820
14,2021-07-16 14:35:00,Break[10003],10560
14,2021-07-16 14:35:00,Extended Wrap Up[10048],66780
14,2021-07-16 14:35:00,Go To Logout[10025],180
14,2021-07-16 14:35:00,RONA[32767],540
4,2021-07-17 09:22:00,Go To Logout[10025],540
8,2021-07-19 07:45:00,Lunch[10001],720
4,2021-07-19 08:01:00,Extended Wrap Up[10048],6000
4,2021-07-19 08:01:00,RONA[32767],480
16,2021-07-19 08:21:00,Break[10003],55920
16,2021-07-19 08:21:00,Extended Wrap Up[10048],44400
16,2021-07-19 08:21:00,Lunch[10001],6360
16,2021-07-19 08:21:00,RONA[32767],420
13,2021-07-19 08:26:00,Break[10003],18720
13,2021-07-19 08:26:00,Extended Wrap Up[10048],84120
13,2021-07-19 08:26:00,RONA[32767],3240
2,2021-07-19 08:28:00,Break[10003],117240
2,2021-07-19 08:28:00,Go To Logout[10025],420
2,2021-07-19 08:28:00,Lunch[10001],164460
2,2021-07-19 08:28:00,RONA[32767],180
11,2021-07-19 08:34:00,Break[10003],22020
11,2021-07-19 08:34:00,Extended Wrap Up[10048],68100
11,2021-07-19 08:34:00,Go To Logout[10025],300
11,2021-07-19 08:34:00,Lunch[10001],204780
11,2021-07-19 08:34:00,Meeting[10007],39420
11,2021-07-19 08:34:00,Training[10005],140400
6,2021-07-19 08:53:00,Administration[11043],4980
6,2021-07-19 08:53:00,Break[10003],26820
6,2021-07-19 08:53:00,Extended Wrap Up[10048],102600
6,2021-07-19 08:53:00,Lunch[10001],12600
3,2021-07-19 08:59:00,Extended Wrap Up[10048],40740
3,2021-07-19 08:59:00,Lunch[10001],76380
14,2021-07-19 09:06:00,Administration[11043],5820
14,2021-07-19 09:06:00,Break[10003],58920
14,2021-07-19 09:06:00,Extended Wrap Up[10048],121200
14,2021-07-19 09:06:00,Go To Logout[10025],120
14,2021-07-19 09:06:00,RONA[32767],3540
4,2021-07-19 10:26:00,Break[10003],23520
4,2021-07-19 10:26:00,Lunch[10001],95580
13,2021-07-19 10:47:00,Administration[11043],40260
13,2021-07-19 10:47:00,Break[10003],37080
13,2021-07-19 10:47:00,Extended Wrap Up[10048],109860
13,2021-07-19 10:47:00,Go To Logout[10025],180
13,2021-07-19 10:47:00,Lunch[10001],10560
3,2021-07-19 12:01:00,Extended Wrap Up[10048],13500
12,2021-07-19 12:33:00,Break[10003],115860
12,2021-07-19 12:33:00,Extended Wrap Up[10048],59040
12,2021-07-19 12:33:00,Go To Logout[10025],240
12,2021-07-19 12:33:00,Member Facing Work[11494],180
4,2021-07-19 12:35:00,Break[10003],24900
4,2021-07-19 12:35:00,Extended Wrap Up[10048],12720
4,2021-07-19 12:35:00,Go To Logout[10025],240
4,2021-07-19 12:35:00,Outbound Calls[32],6780
4,2021-07-19 12:35:00,RONA[32767],3720
8,2021-07-19 13:24:00,Break[10003],6720
8,2021-07-19 13:24:00,Go To Logout[10025],180
3,2021-07-19 13:26:00,Break[10003],16320
3,2021-07-19 13:26:00,Extended Wrap Up[10048],43800
3,2021-07-19 13:26:00,Go To Logout[10025],180
16,2021-07-19 13:52:00,Administration[11043],0
16,2021-07-19 13:52:00,Extended Wrap Up[10048],32940
16,2021-07-19 13:52:00,Go To Logout[10025],360
16,2021-07-19 13:52:00,Training[10005],300
14,2021-07-19 14:36:00,Administration[11043],50580
14,2021-07-19 14:36:00,Extended Wrap Up[10048],156600
14,2021-07-19 14:36:00,Go To Logout[10025],180
14,2021-07-19 14:36:00,RONA[32767],1740
8,2021-07-20 07:45:00,Extended Wrap Up[10048],32460
8,2021-07-20 07:45:00,Go To Logout[10025],300
8,2021-07-20 07:45:00,Lunch[10001],300
4,2021-07-20 08:00:00,Extended Wrap Up[10048],9060
4,2021-07-20 08:00:00,RONA[32767],2820
16,2021-07-20 08:23:00,Administration[11043],60
16,2021-07-20 08:23:00,Break[10003],34260
16,2021-07-20 08:23:00,Extended Wrap Up[10048],38160
16,2021-07-20 08:23:00,Go To Logout[10025],1380
16,2021-07-20 08:23:00,Lunch[10001],5520
11,2021-07-20 08:28:00,Administration[11043],120
11,2021-07-20 08:28:00,Break[10003],34860
11,2021-07-20 08:28:00,Extended Wrap Up[10048],34020
11,2021-07-20 08:28:00,Go To Logout[10025],180
11,2021-07-20 08:28:00,Lunch[10001],0
11,2021-07-20 08:28:00,Outbound Calls[32],3420
11,2021-07-20 08:28:00,Training[10005],153780
13,2021-07-20 08:28:00,Break[10003],35700
13,2021-07-20 08:28:00,Extended Wrap Up[10048],98520
13,2021-07-20 08:28:00,Lunch[10001],3000
3,2021-07-20 08:29:00,Administration[11043],180
3,2021-07-20 08:29:00,Break[10003],28080
3,2021-07-20 08:29:00,Extended Wrap Up[10048],36900
3,2021-07-20 08:29:00,Go To Logout[10025],240
3,2021-07-20 08:29:00,Lunch[10001],215880
2,2021-07-20 08:30:00,Break[10003],101880
2,2021-07-20 08:30:00,Extended Wrap Up[10048],11040
2,2021-07-20 08:30:00,Go To Logout[10025],360
2,2021-07-20 08:30:00,Lunch[10001],166080
12,2021-07-20 08:32:00,Administration[11043],21420
12,2021-07-20 08:32:00,Break[10003],57960
12,2021-07-20 08:32:00,Extended Wrap Up[10048],86580
12,2021-07-20 08:32:00,Go To Logout[10025],480
12,2021-07-20 08:32:00,Lunch[10001],420
5,2021-07-20 09:04:00,Break[10003],35100
5,2021-07-20 09:04:00,Extended Wrap Up[10048],187200
5,2021-07-20 09:04:00,Lunch[10001],12600
5,2021-07-20 09:04:00,RONA[32767],60
18,2021-07-20 09:04:00,Break[10003],60120
18,2021-07-20 09:04:00,Extended Wrap Up[10048],97440
18,2021-07-20 09:04:00,Go To Logout[10025],360
14,2021-07-20 09:13:00,Administration[11043],1440
14,2021-07-20 09:13:00,Break[10003],28260
14,2021-07-20 09:13:00,Extended Wrap Up[10048],102180
14,2021-07-20 09:13:00,Go To Logout[10025],240
14,2021-07-20 09:13:00,RONA[32767],3420
4,2021-07-20 09:58:00,Break[10003],16140
4,2021-07-20 09:58:00,Lunch[10001],211800
4,2021-07-20 09:58:00,RONA[32767],3720
14,2021-07-20 14:48:00,Break[10003],29400
14,2021-07-20 14:48:00,Extended Wrap Up[10048],34080
14,2021-07-20 14:48:00,Go To Logout[10025],180
5,2021-07-20 15:21:00,Break[10003],29640
5,2021-07-20 15:21:00,Extended Wrap Up[10048],18540
13,2021-07-20 15:21:00,Break[10003],14760
13,2021-07-20 15:21:00,Extended Wrap Up[10048],420
13,2021-07-20 15:21:00,Go To Logout[10025],180
4,2021-07-20 16:03:00,Go To Logout[10025],240
5,2021-07-20 17:02:00,Extended Wrap Up[10048],10320
5,2021-07-20 17:02:00,Go To Logout[10025],180
8,2021-07-21 07:45:00,Extended Wrap Up[10048],47340
8,2021-07-21 07:45:00,Go To Logout[10025],180
8,2021-07-21 07:45:00,Lunch[10001],1140
2,2021-07-21 08:28:00,Break[10003],103200
2,2021-07-21 08:28:00,Extended Wrap Up[10048],9840
2,2021-07-21 08:28:00,Go To Logout[10025],420
2,2021-07-21 08:28:00,Lunch[10001],165180
